prod_date,machine_id,shift_id,sku,units_good,units_scrap
2025-05-25,5,1,SKU033,237,24
2025-05-25,5,2,SKU006,713,14
2025-05-25,5,3,SKU003,361,14
2025-05-25,6,1,SKU025,275,19
2025-05-25,6,3,SKU024,727,24
2025-05-25,7,1,SKU002,552,16
2025-05-25,7,2,SKU002,648,81
2025-05-25,7,3,SKU033,353,8
2025-05-25,8,1,SKU011,612,9
2025-05-25,8,2,SKU019,418,31
2025-05-25,9,1,SKU035,557,49
2025-05-25,9,2,SKU035,773,85
2025-05-25,9,3,SKU040,349,11
2025-05-25,10,1,SKU014,388,57
2025-05-25,11,1,SKU012,730,38
2025-05-25,11,2,SKU020,733,71
2025-05-25,11,3,SKU009,400,25
2025-05-25,12,1,SKU015,296,38
2025-05-25,12,2,SKU032,776,44
2025-05-25,12,3,SKU011,673,99
2025-05-25,13,1,SKU012,737,44
2025-05-25,13,2,SKU038,657,17
2025-05-25,13,3,SKU022,591,27
2025-05-25,14,1,SKU013,573,29
2025-05-25,14,2,SKU027,390,43
2025-05-25,14,3,SKU032,443,52
2025-05-25,15,1,SKU036,764,108
2025-05-25,15,2,SKU010,576,38
2025-05-25,15,3,SKU028,299,40
2025-05-26,1,1,SKU010,474,60
2025-05-26,1,2,SKU020,403,6
2025-05-26,1,3,SKU005,528,8
2025-05-26,2,1,SKU030,743,97
2025-05-26,2,2,SKU021,718,80
2025-05-26,2,3,SKU024,643,24
2025-05-26,3,1,SKU033,445,14
2025-05-26,3,2,SKU029,740,12
2025-05-26,4,1,SKU029,225,13
2025-05-26,4,2,SKU001,551,50
2025-05-26,4,3,SKU020,567,80
2025-05-26,5,1,SKU018,631,58
2025-05-26,5,2,SKU025,365,41
2025-05-26,5,3,SKU007,522,71
2025-05-26,6,1,SKU004,238,9
2025-05-26,6,2,SKU019,226,27
2025-05-26,6,3,SKU012,642,16
2025-05-26,7,1,SKU025,407,47
2025-05-26,7,2,SKU011,509,46
2025-05-26,7,3,SKU014,434,52
2025-05-26,8,1,SKU008,753,11
2025-05-26,8,2,SKU010,323,30
2025-05-26,8,3,SKU030,564,76
2025-05-26,9,1,SKU013,586,25
2025-05-26,9,2,SKU004,763,73
2025-05-26,9,3,SKU036,717,82
2025-05-26,10,2,SKU040,723,74
2025-05-26,10,3,SKU003,786,19
2025-05-26,11,1,SKU039,693,23
2025-05-26,11,2,SKU022,610,44
2025-05-26,11,3,SKU033,373,43
2025-05-26,12,1,SKU040,591,22
2025-05-26,12,2,SKU005,603,42
2025-05-26,12,3,SKU030,265,30
2025-05-26,13,1,SKU020,607,43
2025-05-26,13,3,SKU020,728,20
2025-05-26,14,1,SKU034,479,51
2025-05-26,14,2,SKU023,654,71
2025-05-26,14,3,SKU011,278,26
2025-05-26,15,1,SKU036,503,50
2025-05-26,15,2,SKU017,587,6
2025-05-26,15,3,SKU004,472,50
2025-05-27,1,1,SKU037,441,20
2025-05-27,1,2,SKU009,685,15
2025-05-27,1,3,SKU038,507,46
2025-05-27,2,1,SKU031,244,5
2025-05-27,2,2,SKU024,562,53
2025-05-27,2,3,SKU021,426,40
2025-05-27,3,1,SKU007,527,12
2025-05-27,3,2,SKU019,623,4
2025-05-27,4,2,SKU002,435,53
2025-05-27,4,3,SKU019,625,14
2025-05-27,5,1,SKU017,577,17
2025-05-27,5,2,SKU037,603,68
2025-05-27,5,3,SKU039,407,0
2025-05-27,6,1,SKU027,226,28
2025-05-27,6,2,SKU012,722,59
2025-05-27,6,3,SKU009,420,50
2025-05-27,7,1,SKU037,653,22
2025-05-27,7,2,SKU039,431,44
2025-05-27,7,3,SKU008,373,29
2025-05-27,8,1,SKU006,379,9
2025-05-27,8,2,SKU005,673,16
2025-05-27,8,3,SKU020,423,6
2025-05-27,9,1,SKU002,377,40
2025-05-27,9,2,SKU009,659,31
2025-05-27,9,3,SKU017,249,30
2025-05-27,10,1,SKU013,214,31
2025-05-27,10,3,SKU015,404,24
2025-05-27,11,1,SKU004,200,18
2025-05-27,11,2,SKU024,471,63
2025-05-27,11,3,SKU015,599,0
2025-05-27,12,1,SKU004,779,24
2025-05-27,12,2,SKU012,244,21
2025-05-27,12,3,SKU016,384,17
2025-05-27,13,1,SKU006,784,3
2025-05-27,13,2,SKU017,570,58
2025-05-27,13,3,SKU035,607,67
2025-05-27,14,1,SKU013,711,45
2025-05-27,14,2,SKU001,435,43
2025-05-27,14,3,SKU037,588,19
2025-05-27,15,2,SKU029,796,26
2025-05-27,15,3,SKU040,221,10
2025-05-28,1,1,SKU023,469,34
2025-05-28,1,2,SKU029,507,52
2025-05-28,1,3,SKU031,525,38
2025-05-28,2,1,SKU032,378,36
2025-05-28,2,2,SKU032,549,75
2025-05-28,3,2,SKU033,679,10
2025-05-28,3,3,SKU024,292,1
2025-05-28,4,1,SKU029,460,52
2025-05-28,4,2,SKU010,670,56
2025-05-28,4,3,SKU017,297,26
2025-05-28,5,1,SKU023,234,7
2025-05-28,5,2,SKU017,343,48
2025-05-28,5,3,SKU009,481,37
2025-05-28,6,1,SKU024,488,68
2025-05-28,6,2,SKU012,452,57
2025-05-28,6,3,SKU034,744,75
2025-05-28,7,1,SKU021,758,50
2025-05-28,7,2,SKU003,380,15
2025-05-28,8,1,SKU040,439,28
2025-05-28,8,2,SKU019,558,27
2025-05-28,8,3,SKU039,261,6
2025-05-28,9,1,SKU031,339,23
2025-05-28,9,2,SKU015,747,31
2025-05-28,9,3,SKU011,260,11
2025-05-28,10,3,SKU014,255,6
2025-05-28,11,1,SKU035,586,68
2025-05-28,11,2,SKU009,777,51
2025-05-28,11,3,SKU015,723,10
2025-05-28,12,2,SKU022,283,31
2025-05-28,12,3,SKU017,552,47
2025-05-28,13,1,SKU033,343,24
2025-05-28,13,2,SKU004,768,78
2025-05-28,13,3,SKU033,776,15
2025-05-28,14,1,SKU005,708,5
2025-05-28,14,3,SKU023,437,10
2025-05-28,15,1,SKU024,735,71
2025-05-28,15,2,SKU031,359,0
2025-05-28,15,3,SKU030,204,14
2025-05-29,1,1,SKU038,444,38
2025-05-29,1,3,SKU025,460,52
2025-05-29,2,1,SKU019,460,24
2025-05-29,2,2,SKU009,578,65
2025-05-29,2,3,SKU008,538,0
2025-05-29,3,1,SKU030,677,83
2025-05-29,3,2,SKU006,245,11
2025-05-29,3,3,SKU034,504,61
2025-05-29,4,1,SKU002,203,2
2025-05-29,4,2,SKU007,673,64
2025-05-29,4,3,SKU013,418,6
2025-05-29,5,1,SKU026,317,40
2025-05-29,5,2,SKU032,276,28
2025-05-29,5,3,SKU017,442,16
2025-05-29,6,1,SKU038,253,22
2025-05-29,6,2,SKU035,571,70
2025-05-29,6,3,SKU036,516,42
2025-05-29,7,1,SKU028,716,2
2025-05-29,7,2,SKU010,280,37
2025-05-29,7,3,SKU010,744,13
2025-05-29,8,1,SKU021,572,13
2025-05-29,8,3,SKU015,632,85
2025-05-29,9,1,SKU008,481,45
2025-05-29,9,2,SKU038,726,15
2025-05-29,9,3,SKU002,638,38
2025-05-29,10,1,SKU012,608,73
2025-05-29,10,3,SKU015,406,43
2025-05-29,11,1,SKU021,594,78
2025-05-29,11,2,SKU013,359,18
2025-05-29,12,1,SKU001,372,51
2025-05-29,12,3,SKU038,337,36
2025-05-29,13,1,SKU029,408,3
2025-05-29,13,2,SKU015,540,61
2025-05-29,13,3,SKU032,270,37
2025-05-29,14,1,SKU033,639,85
2025-05-29,14,2,SKU029,645,49
2025-05-29,14,3,SKU011,407,1
2025-05-29,15,2,SKU010,208,28
2025-05-29,15,3,SKU028,234,4
2025-05-30,1,1,SKU030,486,46
2025-05-30,1,2,SKU001,540,6
2025-05-30,2,1,SKU007,261,33
2025-05-30,2,3,SKU026,296,6
2025-05-30,3,1,SKU017,435,18
2025-05-30,3,2,SKU026,770,84
2025-05-30,3,3,SKU025,322,4
2025-05-30,4,1,SKU032,684,97
2025-05-30,4,3,SKU008,679,13
2025-05-30,5,1,SKU010,311,28
2025-05-30,5,2,SKU036,414,5
2025-05-30,5,3,SKU009,211,16
2025-05-30,6,1,SKU005,742,82
2025-05-30,6,2,SKU003,699,93
2025-05-30,6,3,SKU007,323,21
2025-05-30,7,2,SKU037,523,46
2025-05-30,7,3,SKU004,743,39
2025-05-30,8,1,SKU001,537,24
2025-05-30,8,2,SKU010,439,62
2025-05-30,8,3,SKU004,439,32
2025-05-30,9,1,SKU034,517,44
2025-05-30,9,2,SKU036,352,24
2025-05-30,9,3,SKU040,255,10
2025-05-30,10,2,SKU026,653,52
2025-05-30,10,3,SKU010,559,70
2025-05-30,11,1,SKU023,778,16
2025-05-30,11,2,SKU017,782,89
2025-05-30,11,3,SKU035,573,38
2025-05-30,12,1,SKU025,258,6
2025-05-30,12,2,SKU015,421,60
2025-05-30,12,3,SKU026,497,38
2025-05-30,13,1,SKU040,692,52
2025-05-30,13,2,SKU003,563,55
2025-05-30,13,3,SKU027,746,93
2025-05-30,14,1,SKU016,347,24
2025-05-30,14,2,SKU015,433,60
2025-05-30,14,3,SKU028,292,34
2025-05-30,15,1,SKU032,639,76
2025-05-30,15,2,SKU005,559,42
2025-05-30,15,3,SKU030,515,5
2025-05-31,1,1,SKU036,448,38
2025-05-31,1,3,SKU009,407,8
2025-05-31,2,1,SKU035,285,32
2025-05-31,2,2,SKU031,789,65
2025-05-31,2,3,SKU002,710,97
2025-05-31,3,1,SKU004,326,10
2025-05-31,3,2,SKU029,745,63
2025-05-31,3,3,SKU006,218,30
2025-05-31,4,1,SKU037,532,76
2025-05-31,4,2,SKU025,362,15
2025-05-31,4,3,SKU003,297,34
2025-05-31,5,2,SKU006,362,17
2025-05-31,6,1,SKU010,319,25
2025-05-31,6,3,SKU031,520,14
2025-05-31,7,1,SKU031,263,29
2025-05-31,7,2,SKU020,622,7
2025-05-31,7,3,SKU007,403,30
2025-05-31,8,1,SKU027,333,39
2025-05-31,8,2,SKU036,400,39
2025-05-31,9,1,SKU018,591,25
2025-05-31,9,2,SKU012,200,17
2025-05-31,9,3,SKU021,559,55
2025-05-31,10,1,SKU016,516,71
2025-05-31,10,2,SKU016,614,21
2025-05-31,10,3,SKU001,508,40
2025-05-31,11,1,SKU019,330,33
2025-05-31,11,2,SKU007,676,88
2025-05-31,11,3,SKU007,395,0
2025-05-31,12,1,SKU034,697,85
2025-05-31,12,2,SKU015,295,31
2025-05-31,12,3,SKU018,589,27
2025-05-31,13,1,SKU017,662,36
2025-05-31,13,2,SKU023,617,65
2025-05-31,13,3,SKU024,243,23
2025-05-31,14,1,SKU033,557,45
2025-05-31,14,2,SKU039,536,49
2025-05-31,14,3,SKU012,652,62
2025-05-31,15,1,SKU004,645,11
2025-05-31,15,2,SKU013,630,84
2025-05-31,15,3,SKU023,359,25
2025-06-01,1,1,SKU028,237,30
2025-06-01,1,2,SKU007,210,6
2025-06-01,1,3,SKU032,235,9
2025-06-01,2,1,SKU003,460,65
2025-06-01,2,2,SKU037,466,49
2025-06-01,2,3,SKU008,521,12
2025-06-01,3,1,SKU009,447,20
2025-06-01,3,2,SKU025,630,73
2025-06-01,3,3,SKU005,292,41
2025-06-01,4,1,SKU011,212,14
2025-06-01,4,2,SKU035,550,31
2025-06-01,4,3,SKU031,764,49
2025-06-01,5,2,SKU036,767,111
2025-06-01,5,3,SKU032,392,53
2025-06-01,6,1,SKU027,426,51
2025-06-01,6,2,SKU027,423,29
2025-06-01,6,3,SKU026,682,51
2025-06-01,7,2,SKU012,701,18
2025-06-01,7,3,SKU029,790,25
2025-06-01,8,1,SKU018,413,43
2025-06-01,8,2,SKU026,591,67
2025-06-01,9,3,SKU026,686,35
2025-06-01,10,1,SKU010,648,77
2025-06-01,10,3,SKU034,324,7
2025-06-01,11,2,SKU019,469,3
2025-06-01,11,3,SKU025,772,65
2025-06-01,12,1,SKU007,328,46
2025-06-01,12,2,SKU019,700,60
2025-06-01,13,1,SKU026,471,20
2025-06-01,13,2,SKU010,400,28
2025-06-01,13,3,SKU015,279,3
2025-06-01,14,1,SKU003,601,27
2025-06-01,14,2,SKU021,616,56
2025-06-01,14,3,SKU033,397,40
2025-06-01,15,1,SKU025,279,30
2025-06-01,15,2,SKU016,787,29
2025-06-02,1,1,SKU040,458,50
2025-06-02,1,2,SKU021,794,54
2025-06-02,1,3,SKU023,383,7
2025-06-02,2,1,SKU016,608,62
2025-06-02,2,2,SKU015,606,72
2025-06-02,2,3,SKU033,653,80
2025-06-02,3,1,SKU016,656,64
2025-06-02,3,2,SKU018,605,6
2025-06-02,3,3,SKU028,456,16
2025-06-02,4,1,SKU023,345,50
2025-06-02,4,2,SKU018,723,49
2025-06-02,5,1,SKU018,677,54
2025-06-02,5,2,SKU039,631,20
2025-06-02,5,3,SKU010,228,0
2025-06-02,6,1,SKU017,512,24
2025-06-02,6,2,SKU038,322,46
2025-06-02,6,3,SKU033,213,0
2025-06-02,7,1,SKU031,420,43
2025-06-02,7,2,SKU008,781,48
2025-06-02,7,3,SKU025,568,25
2025-06-02,8,1,SKU039,317,1
2025-06-02,8,2,SKU033,653,28
2025-06-02,8,3,SKU008,368,6
2025-06-02,9,2,SKU028,375,45
2025-06-02,9,3,SKU036,387,34
2025-06-02,10,2,SKU008,204,28
2025-06-02,10,3,SKU037,435,47
2025-06-02,11,1,SKU016,377,8
2025-06-02,11,2,SKU017,627,79
2025-06-02,11,3,SKU010,581,13
2025-06-02,12,1,SKU006,381,1
2025-06-02,12,2,SKU017,450,40
2025-06-02,12,3,SKU029,289,21
2025-06-02,13,1,SKU001,287,8
2025-06-02,13,2,SKU016,527,78
2025-06-02,13,3,SKU002,386,17
2025-06-02,14,1,SKU035,264,1
2025-06-02,14,2,SKU012,584,60
2025-06-02,14,3,SKU005,492,70
2025-06-02,15,1,SKU005,472,49
2025-06-02,15,2,SKU033,535,67
2025-06-02,15,3,SKU020,705,11
2025-06-03,1,1,SKU007,391,32
2025-06-03,1,2,SKU024,297,24
2025-06-03,1,3,SKU032,321,36
2025-06-03,2,1,SKU031,414,60
2025-06-03,2,2,SKU022,439,50
2025-06-03,2,3,SKU010,571,83
2025-06-03,3,1,SKU011,733,43
2025-06-03,3,3,SKU005,245,18
2025-06-03,4,1,SKU026,214,10
2025-06-03,4,2,SKU001,620,8
2025-06-03,4,3,SKU035,485,35
2025-06-03,5,1,SKU002,686,70
2025-06-03,5,2,SKU040,313,20
2025-06-03,5,3,SKU023,371,41
2025-06-03,6,1,SKU016,690,17
2025-06-03,6,2,SKU016,236,24
2025-06-03,6,3,SKU012,368,49
2025-06-03,7,1,SKU020,619,3
2025-06-03,7,3,SKU010,656,4
2025-06-03,8,2,SKU033,324,32
2025-06-03,8,3,SKU019,586,34
2025-06-03,9,1,SKU026,590,21
2025-06-03,9,3,SKU001,433,37
2025-06-03,10,1,SKU018,782,92
2025-06-03,10,2,SKU003,441,39
2025-06-03,10,3,SKU019,290,27
2025-06-03,11,1,SKU034,426,21
2025-06-03,11,2,SKU007,444,64
2025-06-03,11,3,SKU007,703,4
2025-06-03,12,1,SKU029,550,31
2025-06-03,12,2,SKU004,202,14
2025-06-03,12,3,SKU026,326,4
2025-06-03,13,1,SKU002,784,74
2025-06-03,13,2,SKU002,540,22
2025-06-03,13,3,SKU035,223,19
2025-06-03,14,1,SKU037,286,4
2025-06-03,14,2,SKU035,709,89
2025-06-03,15,1,SKU022,723,80
2025-06-03,15,2,SKU037,428,56
2025-06-03,15,3,SKU024,202,1
2025-06-04,2,1,SKU022,541,8
2025-06-04,2,2,SKU032,378,44
2025-06-04,2,3,SKU025,217,17
2025-06-04,3,1,SKU011,479,6
2025-06-04,3,2,SKU026,474,2
2025-06-04,3,3,SKU029,394,14
2025-06-04,4,1,SKU026,669,71
2025-06-04,4,2,SKU013,288,41
2025-06-04,4,3,SKU035,548,57
2025-06-04,5,1,SKU035,558,67
2025-06-04,5,2,SKU010,615,7
2025-06-04,6,1,SKU037,573,62
2025-06-04,6,2,SKU019,461,30
2025-06-04,6,3,SKU010,436,36
2025-06-04,7,1,SKU001,682,81
2025-06-04,7,2,SKU016,252,16
2025-06-04,7,3,SKU002,559,51
2025-06-04,8,1,SKU008,347,7
2025-06-04,8,2,SKU035,624,76
2025-06-04,8,3,SKU029,685,71
2025-06-04,9,1,SKU012,462,9
2025-06-04,9,2,SKU018,587,47
2025-06-04,9,3,SKU028,644,61
2025-06-04,10,2,SKU008,367,30
2025-06-04,10,3,SKU028,206,19
2025-06-04,11,1,SKU029,761,46
2025-06-04,11,2,SKU007,770,15
2025-06-04,12,2,SKU038,574,43
2025-06-04,12,3,SKU007,258,5
2025-06-04,13,1,SKU013,257,7
2025-06-04,13,2,SKU001,301,19
2025-06-04,13,3,SKU034,234,4
2025-06-04,14,1,SKU031,749,105
2025-06-04,14,2,SKU034,769,1
2025-06-04,14,3,SKU027,758,46
2025-06-04,15,1,SKU033,209,12
2025-06-04,15,2,SKU029,741,81
2025-06-05,1,1,SKU031,504,63
2025-06-05,1,3,SKU023,729,64
2025-06-05,2,1,SKU018,562,49
2025-06-05,2,2,SKU012,635,48
2025-06-05,2,3,SKU033,778,18
2025-06-05,3,1,SKU003,210,15
2025-06-05,3,2,SKU036,524,77
2025-06-05,3,3,SKU033,211,12
2025-06-05,4,1,SKU020,781,76
2025-06-05,4,2,SKU017,280,21
2025-06-05,5,1,SKU031,559,68
2025-06-05,5,3,SKU025,292,26
2025-06-05,6,1,SKU024,433,36
2025-06-05,6,2,SKU004,366,21
2025-06-05,6,3,SKU012,448,9
2025-06-05,7,1,SKU012,618,31
2025-06-05,7,2,SKU025,573,84
2025-06-05,7,3,SKU040,437,52
2025-06-05,8,1,SKU039,336,39
2025-06-05,8,2,SKU001,649,1
2025-06-05,8,3,SKU005,587,27
2025-06-05,9,1,SKU026,423,39
2025-06-05,9,2,SKU024,721,95
2025-06-05,9,3,SKU024,270,39
2025-06-05,10,1,SKU017,472,55
2025-06-05,10,2,SKU031,715,4
2025-06-05,10,3,SKU020,367,18
2025-06-05,11,1,SKU039,768,2
2025-06-05,11,3,SKU022,389,21
2025-06-05,12,1,SKU035,342,2
2025-06-05,12,2,SKU003,637,59
2025-06-05,12,3,SKU007,729,36
2025-06-05,13,1,SKU022,612,29
2025-06-05,13,2,SKU004,298,19
2025-06-05,13,3,SKU031,249,10
2025-06-05,14,1,SKU039,339,8
2025-06-05,14,2,SKU020,522,43
2025-06-05,14,3,SKU004,328,46
2025-06-05,15,2,SKU017,648,84
2025-06-05,15,3,SKU005,371,0
2025-06-06,1,1,SKU040,202,4
2025-06-06,1,3,SKU005,707,104
2025-06-06,2,1,SKU013,492,29
2025-06-06,2,2,SKU006,328,17
2025-06-06,2,3,SKU016,789,6
2025-06-06,3,1,SKU013,222,31
2025-06-06,3,2,SKU022,446,16
2025-06-06,3,3,SKU031,639,51
2025-06-06,4,1,SKU028,679,30
2025-06-06,4,2,SKU010,649,18
2025-06-06,4,3,SKU010,575,71
2025-06-06,5,2,SKU030,705,66
2025-06-06,5,3,SKU004,373,12
2025-06-06,6,1,SKU037,348,2
2025-06-06,6,2,SKU009,404,35
2025-06-06,6,3,SKU007,505,60
2025-06-06,8,1,SKU015,542,47
2025-06-06,8,2,SKU017,215,22
2025-06-06,8,3,SKU040,365,13
2025-06-06,9,1,SKU009,368,14
2025-06-06,9,2,SKU034,386,3
2025-06-06,9,3,SKU007,611,5
2025-06-06,10,1,SKU036,610,13
2025-06-06,10,2,SKU017,646,7
2025-06-06,11,1,SKU040,695,80
2025-06-06,11,2,SKU017,488,2
2025-06-06,11,3,SKU004,795,42
2025-06-06,12,2,SKU003,441,31
2025-06-06,12,3,SKU027,409,44
2025-06-06,13,1,SKU040,254,5
2025-06-06,13,2,SKU039,327,7
2025-06-06,13,3,SKU022,437,29
2025-06-06,14,1,SKU030,638,78
2025-06-06,14,2,SKU038,273,37
2025-06-06,14,3,SKU030,322,37
2025-06-06,15,1,SKU014,664,92
2025-06-06,15,2,SKU034,693,81
2025-06-06,15,3,SKU031,249,30
2025-06-07,1,1,SKU037,286,20
2025-06-07,1,2,SKU023,290,23
2025-06-07,2,1,SKU017,531,19
2025-06-07,2,2,SKU021,645,58
2025-06-07,2,3,SKU039,744,0
2025-06-07,3,1,SKU035,657,24
2025-06-07,3,2,SKU014,337,5
2025-06-07,3,3,SKU022,552,11
2025-06-07,4,1,SKU015,491,14
2025-06-07,4,2,SKU039,554,38
2025-06-07,4,3,SKU019,446,37
2025-06-07,5,1,SKU032,501,8
2025-06-07,6,1,SKU028,398,38
2025-06-07,6,2,SKU023,667,40
2025-06-07,6,3,SKU022,518,18
2025-06-07,7,2,SKU020,568,22
2025-06-07,7,3,SKU032,774,70
2025-06-07,8,1,SKU006,534,11
2025-06-07,8,2,SKU001,496,41
2025-06-07,8,3,SKU001,366,15
2025-06-07,9,1,SKU001,518,53
2025-06-07,9,2,SKU009,636,89
2025-06-07,9,3,SKU003,528,5
2025-06-07,10,2,SKU005,207,9
2025-06-07,10,3,SKU038,586,66
2025-06-07,11,1,SKU020,391,5
2025-06-07,11,2,SKU022,223,11
2025-06-07,11,3,SKU003,748,97
2025-06-07,12,2,SKU020,688,1
2025-06-07,12,3,SKU008,480,33
2025-06-07,13,1,SKU003,518,76
2025-06-07,13,2,SKU037,349,18
2025-06-07,13,3,SKU023,311,32
2025-06-07,14,1,SKU029,579,41
2025-06-07,14,2,SKU020,632,11
2025-06-07,14,3,SKU015,510,12
2025-06-07,15,1,SKU016,724,69
2025-06-07,15,2,SKU030,495,7
2025-06-07,15,3,SKU017,787,105
2025-06-08,1,1,SKU017,702,71
2025-06-08,1,3,SKU036,253,15
2025-06-08,2,2,SKU004,335,29
2025-06-08,2,3,SKU023,740,91
2025-06-08,3,1,SKU018,623,84
2025-06-08,3,2,SKU031,795,81
2025-06-08,3,3,SKU032,217,15
2025-06-08,4,1,SKU026,693,60
2025-06-08,4,2,SKU015,492,53
2025-06-08,5,1,SKU017,304,3
2025-06-08,5,2,SKU014,587,26
2025-06-08,5,3,SKU031,633,51
2025-06-08,6,1,SKU012,661,31
2025-06-08,6,2,SKU008,593,66
2025-06-08,6,3,SKU033,287,41
2025-06-08,7,3,SKU015,421,44
2025-06-08,8,2,SKU030,308,16
2025-06-08,8,3,SKU014,744,19
2025-06-08,9,1,SKU032,665,44
2025-06-08,9,2,SKU024,408,27
2025-06-08,10,1,SKU018,431,36
2025-06-08,10,2,SKU003,624,55
2025-06-08,10,3,SKU002,208,25
2025-06-08,11,1,SKU025,470,45
2025-06-08,11,2,SKU032,734,53
2025-06-08,12,1,SKU032,371,25
2025-06-08,12,2,SKU002,496,59
2025-06-08,12,3,SKU035,569,26
2025-06-08,13,1,SKU011,692,14
2025-06-08,13,2,SKU002,237,32
2025-06-08,13,3,SKU038,400,17
2025-06-08,14,1,SKU016,339,13
2025-06-08,14,2,SKU037,497,3
2025-06-08,14,3,SKU007,636,45
2025-06-08,15,1,SKU008,666,15
2025-06-09,1,1,SKU031,330,29
2025-06-09,1,2,SKU017,481,59
2025-06-09,2,2,SKU019,645,89
2025-06-09,2,3,SKU036,621,43
2025-06-09,3,1,SKU028,576,1
2025-06-09,3,2,SKU012,716,81
2025-06-09,3,3,SKU036,673,98
2025-06-09,4,1,SKU032,788,101
2025-06-09,4,2,SKU005,771,7
2025-06-09,4,3,SKU038,494,17
2025-06-09,5,1,SKU013,516,2
2025-06-09,5,2,SKU006,297,15
2025-06-09,5,3,SKU019,266,20
2025-06-09,6,1,SKU025,759,43
2025-06-09,6,2,SKU009,742,24
2025-06-09,7,1,SKU026,774,24
2025-06-09,7,2,SKU019,293,42
2025-06-09,7,3,SKU007,344,1
2025-06-09,8,1,SKU029,781,67
2025-06-09,8,2,SKU012,553,58
2025-06-09,8,3,SKU028,704,91
2025-06-09,9,1,SKU009,788,93
2025-06-09,9,2,SKU039,320,40
2025-06-09,9,3,SKU021,480,37
2025-06-09,10,1,SKU021,408,43
2025-06-09,10,3,SKU033,574,57
2025-06-09,11,1,SKU024,379,1
2025-06-09,11,2,SKU010,285,6
2025-06-09,11,3,SKU033,423,55
2025-06-09,12,1,SKU036,429,17
2025-06-09,12,2,SKU021,236,21
2025-06-09,12,3,SKU012,629,23
2025-06-09,13,1,SKU028,747,14
2025-06-09,13,2,SKU011,327,48
2025-06-09,13,3,SKU032,445,62
2025-06-09,14,1,SKU033,449,41
2025-06-09,14,2,SKU034,286,12
2025-06-09,14,3,SKU003,587,79
2025-06-09,15,1,SKU030,614,37
2025-06-09,15,3,SKU004,612,76
2025-06-10,1,2,SKU014,730,50
2025-06-10,1,3,SKU040,729,5
2025-06-10,2,1,SKU013,551,50
2025-06-10,2,2,SKU010,541,53
2025-06-10,2,3,SKU026,230,13
2025-06-10,3,1,SKU040,608,8
2025-06-10,3,2,SKU010,726,13
2025-06-10,3,3,SKU015,259,2
2025-06-10,4,1,SKU002,785,80
2025-06-10,4,2,SKU030,530,31
2025-06-10,4,3,SKU031,462,46
2025-06-10,5,1,SKU040,728,47
2025-06-10,5,2,SKU014,241,8
2025-06-10,5,3,SKU014,217,10
2025-06-10,6,1,SKU032,491,14
2025-06-10,6,2,SKU014,233,5
2025-06-10,6,3,SKU033,560,24
2025-06-10,7,1,SKU011,487,69
2025-06-10,7,2,SKU034,489,64
2025-06-10,8,1,SKU020,766,53
2025-06-10,8,2,SKU009,518,27
2025-06-10,8,3,SKU014,494,14
2025-06-10,9,1,SKU007,706,67
2025-06-10,9,2,SKU030,409,47
2025-06-10,9,3,SKU005,427,22
2025-06-10,10,2,SKU012,518,60
2025-06-10,10,3,SKU022,526,13
2025-06-10,11,2,SKU029,575,6
2025-06-10,12,2,SKU001,377,47
2025-06-10,12,3,SKU036,665,0
2025-06-10,13,1,SKU017,792,72
2025-06-10,13,3,SKU006,288,26
2025-06-10,14,1,SKU023,783,34
2025-06-10,14,2,SKU040,360,44
2025-06-10,14,3,SKU004,217,15
2025-06-10,15,1,SKU021,430,37
2025-06-10,15,2,SKU010,718,70
2025-06-10,15,3,SKU018,412,24
2025-06-11,1,2,SKU035,690,42
2025-06-11,1,3,SKU038,302,38
2025-06-11,2,1,SKU034,315,14
2025-06-11,2,2,SKU030,365,51
2025-06-11,2,3,SKU031,308,10
2025-06-11,3,2,SKU017,382,17
2025-06-11,3,3,SKU040,638,83
2025-06-11,4,1,SKU005,765,49
2025-06-11,4,3,SKU014,660,53
2025-06-11,5,1,SKU002,476,3
2025-06-11,5,2,SKU031,302,35
2025-06-11,5,3,SKU020,552,25
2025-06-11,6,1,SKU029,664,10
2025-06-11,6,2,SKU031,299,15
2025-06-11,6,3,SKU005,236,3
2025-06-11,7,2,SKU024,683,47
2025-06-11,8,1,SKU017,334,6
2025-06-11,8,2,SKU039,797,63
2025-06-11,8,3,SKU003,348,40
2025-06-11,9,1,SKU038,722,59
2025-06-11,9,2,SKU010,755,111
2025-06-11,9,3,SKU018,458,37
2025-06-11,10,1,SKU008,711,11
2025-06-11,10,2,SKU017,233,8
2025-06-11,10,3,SKU038,315,25
2025-06-11,11,1,SKU025,252,20
2025-06-11,11,3,SKU025,523,26
2025-06-11,12,1,SKU018,541,20
2025-06-11,12,2,SKU007,792,35
2025-06-11,12,3,SKU022,798,32
2025-06-11,13,1,SKU022,471,50
2025-06-11,13,2,SKU014,668,74
2025-06-11,13,3,SKU012,636,15
2025-06-11,14,1,SKU021,230,2
2025-06-11,14,2,SKU029,699,94
2025-06-11,15,1,SKU030,740,73
2025-06-11,15,2,SKU007,440,41
2025-06-11,15,3,SKU011,610,74
2025-06-12,1,1,SKU009,671,42
2025-06-12,1,2,SKU030,404,30
2025-06-12,2,1,SKU014,238,1
2025-06-12,2,2,SKU021,520,19
2025-06-12,2,3,SKU037,767,59
2025-06-12,3,1,SKU021,764,37
